time,light,sound
12-5-17:28:4:4,25,88
12-5-17:28:4:5,25,29
12-5-17:28:4:6,25,23
12-5-17:28:4:7,25,33
12-5-17:28:4:8,27,24
12-5-17:28:4:9,25,21
12-5-17:28:5:10,24,22
12-5-17:28:5:1,25,20
12-5-17:28:5:2,25,29
12-5-17:28:5:3,25,65
12-5-17:28:5:4,25,34
12-5-17:28:5:5,25,19
12-5-17:28:5:6,25,31
12-5-17:28:5:7,25,24
12-5-17:28:5:8,24,28
12-5-17:28:5:9,25,26
12-5-17:28:6:10,25,36
12-5-17:28:6:1,26,59
12-5-17:28:6:2,25,35
12-5-17:28:6:3,25,42
12-5-17:28:6:4,25,18
12-5-17:28:6:5,25,33
12-5-17:28:6:6,25,29
12-5-17:28:6:7,24,36
12-5-17:28:6:8,26,28
12-5-17:28:6:9,25,40
12-5-17:28:7:10,25,32
12-5-17:28:7:1,25,38
12-5-17:28:7:2,25,55
12-5-17:28:7:3,25,38
12-5-17:28:7:4,24,31
12-5-17:28:7:5,26,17
12-5-17:28:7:6,25,21
12-5-17:28:7:7,26,31
12-5-17:28:7:8,25,20
12-5-17:28:7:9,25,26
12-5-17:28:8:10,24,17
12-5-17:28:8:1,25,21
12-5-17:28:8:2,24,15
12-5-17:28:8:3,25,18
12-5-17:28:8:4,25,18
12-5-17:28:8:5,26,19
12-5-17:28:8:6,25,32
12-5-17:28:8:7,24,28
12-5-17:28:8:8,24,28
12-5-17:28:8:9,25,27
12-5-17:28:9:10,25,31
12-5-17:28:9:1,25,24
12-5-17:28:9:2,25,16
12-5-17:28:9:3,25,17
12-5-17:28:9:4,25,30
12-5-17:28:9:5,24,27
12-5-17:28:9:6,25,31
12-5-17:28:9:7,24,37
12-5-17:28:9:8,25,35
12-5-17:28:9:9,25,32
12-5-17:28:10:10,27,26
12-5-17:28:10:1,25,21
12-5-17:28:10:2,25,19
12-5-17:28:10:3,25,14
12-5-17:28:10:4,24,11
12-5-17:28:10:5,25,14
12-5-17:28:10:6,24,18
12-5-17:28:10:7,24,14
12-5-17:28:10:8,25,9
12-5-17:28:10:9,25,19
12-5-17:28:11:10,24,10
12-5-17:28:11:1,24,12
12-5-17:28:11:2,24,21
12-5-17:28:11:3,24,15
12-5-17:28:11:4,25,12
12-5-17:28:11:5,24,13
12-5-17:28:11:6,25,11
12-5-17:28:11:7,25,15
12-5-17:28:11:8,25,35
12-5-17:28:11:9,25,15
12-5-17:28:12:10,25,34
12-5-17:28:12:1,24,18
12-5-17:28:12:2,25,22
12-5-17:28:12:3,24,17
12-5-17:28:12:4,23,17
12-5-17:28:12:5,24,14
12-5-17:28:12:6,25,15
12-5-17:28:12:7,24,19
12-5-17:28:12:8,24,35
12-5-17:28:12:9,25,30
12-5-17:28:13:10,25,29
12-5-17:28:13:1,26,23
12-5-17:28:13:2,25,24
12-5-17:28:13:3,23,21
12-5-17:28:13:4,24,25
12-5-17:28:13:5,25,17
12-5-17:28:13:6,25,15
12-5-17:28:13:7,24,42
12-5-17:28:13:8,25,14
12-5-17:28:13:9,25,20
12-5-17:28:14:10,25,18
12-5-17:28:14:1,24,11
12-5-17:28:14:2,23,13
12-5-17:28:14:3,24,20
12-5-17:28:14:4,25,18
12-5-17:28:14:5,24,20
12-5-17:28:14:6,25,15
12-5-17:28:14:7,25,23
12-5-17:28:14:8,25,18
12-5-17:28:14:9,24,16
12-5-17:28:15:10,24,18
12-5-17:28:15:1,24,14
12-5-17:28:15:2,24,12
12-5-17:28:15:3,25,23
12-5-17:28:15:4,26,16
12-5-17:28:15:5,24,12
12-5-17:28:15:6,25,18
12-5-17:28:15:7,24,17
12-5-17:28:15:8,24,18
12-5-17:28:15:9,24,24
12-5-17:28:16:10,24,16
12-5-17:28:16:1,25,9
12-5-17:28:16:2,24,14
12-5-17:28:16:3,24,14
12-5-17:28:16:4,23,16
12-5-17:28:16:5,24,13
12-5-17:28:16:6,24,14
12-5-17:28:16:7,24,13
12-5-17:28:16:8,24,15
12-5-17:28:16:9,25,13
12-5-17:28:17:10,24,10
12-5-17:28:17:1,23,12
12-5-17:28:17:2,24,22
12-5-17:28:17:3,24,14
12-5-17:28:17:4,24,14
12-5-17:28:17:5,24,14
12-5-17:28:17:6,26,22
12-5-17:28:17:7,24,22
12-5-17:28:17:8,24,15
12-5-17:28:17:9,24,27
12-5-17:28:18:10,24,18
12-5-17:28:18:1,24,15
12-5-17:28:18:2,24,20
12-5-17:28:18:3,24,19
12-5-17:28:18:4,24,12
12-5-17:28:18:5,26,29
12-5-17:28:18:6,24,29
12-5-17:28:18:7,24,24
12-5-17:28:18:8,23,21
12-5-17:28:18:9,24,9
12-5-17:28:19:10,24,12
12-5-17:28:19:1,24,18
12-5-17:28:19:2,24,13
12-5-17:28:19:3,23,13
12-5-17:28:19:4,24,22
12-5-17:28:19:5,23,20
12-5-17:28:19:6,24,11
12-5-17:28:19:7,25,12
12-5-17:28:19:8,24,16
12-5-17:28:19:9,24,22
12-5-17:28:20:10,25,16
12-5-17:28:20:1,27,15
12-5-17:28:20:2,26,15
12-5-17:28:20:3,24,15
12-5-17:28:20:4,25,18
12-5-17:28:20:5,25,11
12-5-17:28:20:6,27,14
12-5-17:28:20:7,25,16
12-5-17:28:20:8,25,14
12-5-17:28:20:9,25,11
12-5-17:28:21:10,25,12
12-5-17:28:21:1,24,12
12-5-17:28:21:2,25,12
12-5-17:28:21:3,25,11
12-5-17:28:21:4,26,29
12-5-17:28:21:5,27,21
12-5-17:28:21:6,25,10
12-5-17:28:21:7,25,12
12-5-17:28:21:8,26,17
12-5-17:28:21:9,25,18
12-5-17:28:22:10,25,11
12-5-17:28:22:1,26,14
12-5-17:28:22:2,25,10
12-5-17:28:22:3,25,12
12-5-17:28:22:4,25,14
12-5-17:28:22:5,26,14
12-5-17:28:22:6,25,14
12-5-17:28:22:7,27,18
12-5-17:28:22:8,25,19
12-5-17:28:22:9,26,13
12-5-17:28:23:10,26,14
12-5-17:28:23:1,26,11
12-5-17:28:23:2,25,11
12-5-17:28:23:3,24,13
12-5-17:28:23:4,25,13
12-5-17:28:23:5,25,23
12-5-17:28:23:6,25,23
12-5-17:28:23:7,25,14
12-5-17:28:23:8,25,17
12-5-17:28:23:9,25,14
12-5-17:28:24:10,25,11
12-5-17:28:24:1,25,11
12-5-17:28:24:2,25,15
12-5-17:28:24:3,25,15
12-5-17:28:24:4,25,14
12-5-17:28:24:5,25,14
12-5-17:28:24:6,25,14
12-5-17:28:24:7,25,18
12-5-17:28:24:8,25,16
12-5-17:28:24:9,25,12
12-5-17:28:25:10,25,20
12-5-17:28:25:1,24,11
12-5-17:28:25:2,25,12
12-5-17:28:25:3,26,11
12-5-17:28:25:4,26,14
12-5-17:28:25:5,26,9
12-5-17:28:25:6,25,14
12-5-17:28:25:7,24,12
12-5-17:28:25:8,25,12
12-5-17:28:25:9,25,11
12-5-17:28:26:10,26,10
12-5-17:28:26:1,25,10
12-5-17:28:26:2,25,16
12-5-17:28:26:3,25,10
12-5-17:28:26:4,25,11
12-5-17:28:26:5,24,10
12-5-17:28:26:6,25,9
12-5-17:28:26:7,25,12
12-5-17:28:26:8,26,10
12-5-17:28:26:9,25,10
12-5-17:28:27:10,24,11
12-5-17:28:27:1,25,13
12-5-17:28:27:2,25,9
12-5-17:28:27:3,26,10
12-5-17:28:27:4,25,8
12-5-17:28:27:5,24,11
12-5-17:28:27:6,25,17
12-5-17:28:27:7,25,15
12-5-17:28:27:8,26,26
12-5-17:28:27:9,25,13
12-5-17:28:28:10,26,13
12-5-17:28:28:1,25,14
12-5-17:28:28:2,25,15
12-5-17:28:28:3,25,11
12-5-17:28:28:4,25,14
12-5-17:28:28:5,25,8
12-5-17:28:28:6,25,14
12-5-17:28:28:7,25,8
12-5-17:28:28:8,24,11
12-5-17:28:28:9,25,10
12-5-17:28:29:10,25,11
12-5-17:28:29:1,25,11
12-5-17:28:29:2,25,9
12-5-17:28:29:3,25,12
12-5-17:28:29:4,25,9
12-5-17:28:29:5,25,8
12-5-17:28:29:6,26,13
12-5-17:28:29:7,25,16
12-5-17:28:29:8,25,10
12-5-17:28:29:9,25,11
12-5-17:28:30:10,25,21
12-5-17:28:30:1,25,9
12-5-17:28:30:2,25,11
12-5-17:28:30:3,25,12
12-5-17:28:30:4,26,11
12-5-17:28:30:5,25,12
12-5-17:28:30:6,25,12
12-5-17:28:30:7,25,12
12-5-17:28:30:8,25,14
12-5-17:28:30:9,25,14
12-5-17:28:31:10,25,14
12-5-17:28:31:1,26,12
12-5-17:28:31:2,27,19
12-5-17:28:31:3,26,12
12-5-17:28:31:4,25,12
12-5-17:28:31:5,25,8
12-5-17:28:31:6,25,21
12-5-17:28:31:7,25,9
12-5-17:28:31:8,26,9
12-5-17:28:31:9,25,10
12-5-17:28:32:10,25,14
12-5-17:28:32:1,25,12
12-5-17:28:32:2,25,9
12-5-17:28:32:3,25,9
12-5-17:28:32:4,25,12
12-5-17:28:32:5,25,12
12-5-17:28:32:6,24,8
12-5-17:28:32:7,25,10
12-5-17:28:32:8,25,14
12-5-17:28:32:9,26,11
12-5-17:28:33:10,25,9
12-5-17:28:33:1,25,12
12-5-17:28:33:2,24,19
12-5-17:28:33:3,25,11
12-5-17:28:33:4,26,11
12-5-17:28:33:5,25,12
12-5-17:28:33:6,25,13
12-5-17:28:33:7,25,17
12-5-17:28:33:8,25,17
12-5-17:28:33:9,24,8
12-5-17:28:34:10,25,10
12-5-17:28:34:1,25,13
12-5-17:28:34:2,26,25
12-5-17:28:34:3,25,9
12-5-17:28:34:4,26,9
12-5-17:28:34:5,25,12
12-5-17:28:34:6,26,9
12-5-17:28:34:7,26,11
12-5-17:28:34:8,25,11
12-5-17:28:34:9,25,12
12-5-17:28:35:10,25,8
12-5-17:28:35:1,25,9
12-5-17:28:35:2,25,13
12-5-17:28:35:3,26,13
12-5-17:28:35:4,24,10
12-5-17:28:35:5,24,15
12-5-17:28:35:6,25,9
12-5-17:28:35:7,25,9
12-5-17:28:35:8,25,14
12-5-17:28:35:9,23,8
12-5-17:28:36:10,25,12
12-5-17:28:36:1,24,11
12-5-17:28:36:2,25,15
12-5-17:28:36:3,26,8
12-5-17:28:36:4,26,11
12-5-17:28:36:5,25,11
12-5-17:28:36:6,25,14
12-5-17:28:36:7,24,13
12-5-17:28:36:8,25,13
12-5-17:28:36:9,25,13
12-5-17:28:37:10,25,10
12-5-17:28:37:1,25,15
12-5-17:28:37:2,25,12
12-5-17:28:37:3,25,11
12-5-17:28:37:4,25,11
12-5-17:28:37:5,24,17
12-5-17:28:37:6,25,10
12-5-17:28:37:7,25,17
12-5-17:28:37:8,26,23
12-5-17:28:37:9,25,10
12-5-17:28:38:10,24,9
12-5-17:28:38:1,24,12
12-5-17:28:38:2,24,13
12-5-17:28:38:3,26,14
12-5-17:28:38:4,25,11
12-5-17:28:38:5,25,11
12-5-17:28:38:6,25,10
12-5-17:28:38:7,25,13
12-5-17:28:38:8,25,13
12-5-17:28:38:9,25,14
12-5-17:28:39:10,25,14
12-5-17:28:39:1,27,14
12-5-17:28:39:2,25,9
12-5-17:28:39:3,25,11
12-5-17:28:39:4,25,11
12-5-17:28:39:5,25,11
12-5-17:28:39:6,25,12
12-5-17:28:39:7,25,11
12-5-17:28:39:8,27,11
12-5-17:28:39:9,27,11
12-5-17:28:40:10,26,25
12-5-17:28:40:1,26,15
12-5-17:28:40:2,25,11
12-5-17:28:40:3,25,19
12-5-17:28:40:4,26,16
12-5-17:28:40:5,26,14
12-5-17:28:40:6,26,9
12-5-17:28:40:7,26,11
12-5-17:28:40:8,25,13
12-5-17:28:40:9,24,16
12-5-17:28:41:10,25,17
12-5-17:28:41:1,25,11
12-5-17:28:41:2,25,10
12-5-17:28:41:3,25,16
12-5-17:28:41:4,25,9
12-5-17:28:41:5,24,11
12-5-17:28:41:6,25,21
12-5-17:28:41:7,25,12
12-5-17:28:41:8,25,19
12-5-17:28:41:9,25,12
12-5-17:28:42:10,26,11
12-5-17:28:42:1,25,16
12-5-17:28:42:2,24,13
12-5-17:28:42:3,25,16
12-5-17:28:42:4,25,11
12-5-17:28:42:5,25,14
12-5-17:28:42:6,24,12
12-5-17:28:42:7,26,14
12-5-17:28:42:8,25,25
12-5-17:28:42:9,25,10
12-5-17:28:43:10,25,12
12-5-17:28:43:1,25,12
12-5-17:28:43:2,26,16
12-5-17:28:43:3,24,18
12-5-17:28:43:4,24,17
12-5-17:28:43:5,24,25
12-5-17:28:43:6,25,33
12-5-17:28:43:7,25,27
12-5-17:28:43:8,24,13
12-5-17:28:43:9,25,12
12-5-17:28:44:10,25,19
12-5-17:28:44:1,25,22
12-5-17:28:44:2,25,24
12-5-17:28:44:3,25,16
12-5-17:28:44:4,25,17
12-5-17:28:44:5,25,14
12-5-17:28:44:6,25,13
12-5-17:28:44:7,25,11
12-5-17:28:44:8,25,13
12-5-17:28:44:9,25,22
12-5-17:28:45:10,25,15
12-5-17:28:45:1,26,26
12-5-17:28:45:2,25,12
12-5-17:28:45:3,24,23
12-5-17:28:45:4,25,13
12-5-17:28:45:5,26,25
12-5-17:28:45:6,25,15
12-5-17:28:45:7,26,18
12-5-17:28:45:8,25,15
12-5-17:28:45:9,25,12
12-5-17:28:46:10,25,15
12-5-17:28:46:1,25,12
12-5-17:28:46:2,25,12
12-5-17:28:46:3,24,16
12-5-17:28:46:4,25,13
12-5-17:28:46:5,25,15
12-5-17:28:46:6,27,9
12-5-17:28:46:7,25,10
12-5-17:28:46:8,24,11
12-5-17:28:46:9,25,11
12-5-17:28:47:10,24,12
12-5-17:28:47:1,25,10
12-5-17:28:47:2,25,12
12-5-17:28:47:3,25,14
12-5-17:28:47:4,25,10
12-5-17:28:47:5,25,12
12-5-17:28:47:6,25,15
12-5-17:28:47:7,25,13
12-5-17:28:47:8,24,18
12-5-17:28:47:9,25,27
12-5-17:28:48:10,25,25
12-5-17:28:48:1,26,18
12-5-17:28:48:2,25,14
12-5-17:28:48:3,25,20
12-5-17:28:48:4,25,14
12-5-17:28:48:5,25,12
12-5-17:28:48:6,25,17
12-5-17:28:48:7,25,14
12-5-17:28:48:8,25,14
12-5-17:28:48:9,25,28
12-5-17:28:49:10,24,18
12-5-17:28:49:1,25,19
12-5-17:28:49:2,24,16
12-5-17:28:49:3,25,17
12-5-17:28:49:4,26,12
12-5-17:28:49:5,25,12
12-5-17:28:49:6,25,12
12-5-17:28:49:7,25,14
12-5-17:28:49:8,26,11
12-5-17:28:49:9,25,13
12-5-17:28:50:10,24,23
12-5-17:28:50:1,25,16
12-5-17:28:50:2,25,14
12-5-17:28:50:3,25,16
12-5-17:28:50:4,26,33
12-5-17:28:50:5,25,12
12-5-17:28:50:6,25,15
12-5-17:28:50:7,25,30
12-5-17:28:50:8,25,23
12-5-17:28:50:9,25,15
12-5-17:28:51:10,26,35
12-5-17:28:51:1,25,23
12-5-17:28:51:2,25,20
12-5-17:28:51:3,26,24
12-5-17:28:51:4,25,14
12-5-17:28:51:5,26,23
12-5-17:28:51:6,26,25
12-5-17:28:51:7,25,20
12-5-17:28:51:8,25,9
12-5-17:28:51:9,25,13
12-5-17:28:52:10,25,13
12-5-17:28:52:1,26,23
12-5-17:28:52:2,25,38
12-5-17:28:52:3,25,28
12-5-17:28:52:4,25,17
12-5-17:28:52:5,25,21
12-5-17:28:52:6,27,19
12-5-17:28:52:7,25,22
12-5-17:28:52:8,25,25
12-5-17:28:52:9,25,12
12-5-17:28:53:10,24,20
12-5-17:28:53:1,25,22
12-5-17:28:53:2,25,11
12-5-17:28:53:3,25,23
12-5-17:28:53:4,25,9
12-5-17:28:53:5,25,12
12-5-17:28:53:6,25,10
12-5-17:28:53:7,24,28
12-5-17:28:53:8,25,17
12-5-17:28:53:9,25,12
12-5-17:28:54:10,25,11
12-5-17:28:54:1,25,12
12-5-17:28:54:2,25,13
12-5-17:28:54:3,26,14
12-5-17:28:54:4,25,15
12-5-17:28:54:5,26,14
12-5-17:28:54:6,26,13
12-5-17:28:54:7,25,25
12-5-17:28:54:8,25,13
12-5-17:28:54:9,25,13
12-5-17:28:55:10,25,12
12-5-17:28:55:1,25,14
12-5-17:28:55:2,25,14
12-5-17:28:55:3,25,13
12-5-17:28:55:4,25,15
12-5-17:28:55:5,25,15
12-5-17:28:55:6,26,16
12-5-17:28:55:7,25,17
12-5-17:28:55:8,27,27
12-5-17:28:55:9,25,17
12-5-17:28:56:10,23,18
12-5-17:28:56:1,24,12
12-5-17:28:56:2,24,20
12-5-17:28:56:3,25,17
12-5-17:28:56:4,25,11
12-5-17:28:56:5,25,14
12-5-17:28:56:6,25,11
12-5-17:28:56:7,26,10
12-5-17:28:56:8,25,19
12-5-17:28:56:9,25,13
12-5-17:28:57:10,25,11
12-5-17:28:57:1,24,11
12-5-17:28:57:2,25,23
12-5-17:28:57:3,25,27
12-5-17:28:57:4,26,29
12-5-17:28:57:5,25,10
12-5-17:28:57:6,25,9
12-5-17:28:57:7,24,15
12-5-17:28:57:8,25,16
12-5-17:28:57:9,25,30
12-5-17:28:58:10,25,10
12-5-17:28:58:1,25,12
12-5-17:28:58:2,25,17
12-5-17:28:58:3,26,10
12-5-17:28:58:4,25,17
12-5-17:28:58:5,24,15
12-5-17:28:58:6,25,10
12-5-17:28:58:7,25,15
12-5-17:28:58:8,25,19
12-5-17:28:58:9,25,18
12-5-17:28:59:10,24,27
12-5-17:28:59:1,25,10
12-5-17:28:59:2,25,18
12-5-17:28:59:3,25,22
12-5-17:28:59:4,25,12
12-5-17:28:59:5,25,16
12-5-17:28:59:6,25,40
12-5-17:28:59:7,25,13
12-5-17:28:59:8,26,11
12-5-17:28:59:9,25,16
12-5-17:29:0:10,24,16
12-5-17:29:0:1,25,14
12-5-17:29:0:2,23,13
12-5-17:29:0:3,25,10
12-5-17:29:0:4,25,12
12-5-17:29:0:5,26,9
12-5-17:29:0:6,26,10
12-5-17:29:0:7,25,9
12-5-17:29:0:8,24,9
12-5-17:29:0:9,25,13
12-5-17:29:1:10,24,15
12-5-17:29:1:1,25,16
12-5-17:29:1:2,24,16
12-5-17:29:1:3,25,13
12-5-17:29:1:4,25,20
12-5-17:29:1:5,25,28
12-5-17:29:1:6,24,22
12-5-17:29:1:7,25,14
12-5-17:29:1:8,25,13
12-5-17:29:1:9,26,15
12-5-17:29:2:10,25,10
12-5-17:29:2:1,24,9
12-5-17:29:2:2,24,11
12-5-17:29:2:3,25,11
12-5-17:29:2:4,25,11
12-5-17:29:2:5,26,9
12-5-17:29:2:6,25,12
12-5-17:29:2:7,25,13
12-5-17:29:2:8,25,11
12-5-17:29:2:9,25,12
12-5-17:29:3:10,24,10
12-5-17:29:3:1,25,10
12-5-17:29:3:2,26,28
12-5-17:29:3:3,27,19
12-5-17:29:3:4,25,17
12-5-17:29:3:5,26,23
12-5-17:29:3:6,25,18
12-5-17:29:3:7,24,16
12-5-17:29:3:8,25,12
12-5-17:29:3:9,25,11
12-5-17:29:4:10,25,18
12-5-17:29:4:1,25,15
12-5-17:29:4:2,27,19
12-5-17:29:4:3,25,9
12-5-17:29:4:4,25,14
12-5-17:29:4:5,25,17
12-5-17:29:4:6,24,15
12-5-17:29:4:7,25,12
12-5-17:29:4:8,25,11
12-5-17:29:4:9,25,15
12-5-17:29:5:10,25,15
12-5-17:29:5:1,27,55
12-5-17:29:5:2,26,19
12-5-17:29:5:3,24,15
12-5-17:29:5:4,25,29
12-5-17:29:5:5,25,18
12-5-17:29:5:6,25,12
12-5-17:29:5:7,25,11
12-5-17:29:5:8,25,18
12-5-17:29:5:9,25,17
12-5-17:29:6:10,26,21
12-5-17:29:6:1,25,11
12-5-17:29:6:2,25,14
12-5-17:29:6:3,24,10
12-5-17:29:6:4,25,16
12-5-17:29:6:5,25,7
12-5-17:29:6:6,26,12
12-5-17:29:6:7,25,20
12-5-17:29:6:8,25,28
12-5-17:29:6:9,25,13
12-5-17:29:7:10,25,12
12-5-17:29:7:1,25,20
12-5-17:29:7:2,25,21
12-5-17:29:7:3,26,35
12-5-17:29:7:4,25,12
12-5-17:29:7:5,25,25
12-5-17:29:7:6,26,14
12-5-17:29:7:7,25,14
12-5-17:29:7:8,24,12
12-5-17:29:7:9,25,8
12-5-17:29:8:10,25,10
12-5-17:29:8:1,25,12
12-5-17:29:8:2,25,23
12-5-17:29:8:3,25,12
12-5-17:29:8:4,24,13
12-5-17:29:8:5,25,13
12-5-17:29:8:6,25,19
12-5-17:29:8:7,25,12
12-5-17:29:8:8,24,12
12-5-17:29:8:9,25,16
12-5-17:29:9:10,24,8
12-5-17:29:9:1,25,10
12-5-17:29:9:2,25,15
12-5-17:29:9:3,24,12
12-5-17:29:9:4,24,12
12-5-17:29:9:5,24,13
12-5-17:29:9:6,25,8
12-5-17:29:9:7,24,9
12-5-17:29:9:8,24,9
12-5-17:29:9:9,24,11
12-5-17:29:10:10,25,12
12-5-17:29:10:1,25,12
12-5-17:29:10:2,24,12
12-5-17:29:10:3,24,12
12-5-17:29:10:4,25,10
12-5-17:29:10:5,25,10
12-5-17:29:10:6,25,11
12-5-17:29:10:7,24,11
12-5-17:29:10:8,24,12
12-5-17:29:10:9,25,14
12-5-17:29:11:10,25,10
12-5-17:29:11:1,25,11
12-5-17:29:11:2,25,14
12-5-17:29:11:3,24,13
12-5-17:29:11:4,25,11
12-5-17:29:11:5,25,17
12-5-17:29:11:6,24,12
12-5-17:29:11:7,24,12
12-5-17:29:11:8,25,14
12-5-17:29:11:9,24,18
12-5-17:29:12:10,25,15
12-5-17:29:12:1,25,11
12-5-17:29:12:2,26,11
12-5-17:29:12:3,25,26
12-5-17:29:12:4,23,14
12-5-17:29:12:5,25,14
12-5-17:29:12:6,25,14
12-5-17:29:12:7,25,13
12-5-17:29:12:8,24,10
12-5-17:29:12:9,24,11
12-5-17:29:13:10,24,10
12-5-17:29:13:1,24,9
12-5-17:29:13:2,24,13
12-5-17:29:13:3,25,10
12-5-17:29:13:4,24,14
12-5-17:29:13:5,24,12
12-5-17:29:13:6,24,14
12-5-17:29:13:7,24,9
12-5-17:29:13:8,26,19
12-5-17:29:13:9,24,28
12-5-17:29:14:10,23,14
12-5-17:29:14:1,25,11
12-5-17:29:14:2,24,11
12-5-17:29:14:3,24,16
12-5-17:29:14:4,24,13
12-5-17:29:14:5,25,26
12-5-17:29:14:6,24,20
12-5-17:29:14:7,25,13
12-5-17:29:14:8,25,16
12-5-17:29:14:9,23,15
12-5-17:29:15:10,25,17
12-5-17:29:15:1,24,21
12-5-17:29:15:2,24,17
12-5-17:29:15:3,24,10
12-5-17:29:15:4,24,10
12-5-17:29:15:5,26,25
12-5-17:29:15:6,24,13
12-5-17:29:15:7,25,18
12-5-17:29:15:8,24,17
12-5-17:29:15:9,23,10
12-5-17:29:16:10,24,13
12-5-17:29:16:1,24,17
12-5-17:29:16:2,24,11
12-5-17:29:16:3,24,16
12-5-17:29:16:4,25,13
12-5-17:29:16:5,25,30
12-5-17:29:16:6,23,14
12-5-17:29:16:7,24,11
12-5-17:29:16:8,24,24
12-5-17:29:16:9,25,19
12-5-17:29:17:10,25,38
12-5-17:29:17:1,25,19
12-5-17:29:17:2,24,10
12-5-17:29:17:3,24,17
12-5-17:29:17:4,23,13
12-5-17:29:17:5,24,11
12-5-17:29:17:6,24,29
12-5-17:29:17:7,25,27
12-5-17:29:17:8,25,12
12-5-17:29:17:9,24,21
12-5-17:29:18:10,26,21
12-5-17:29:18:1,25,23
12-5-17:29:18:2,25,21
12-5-17:29:18:3,25,12
12-5-17:29:18:4,24,12
12-5-17:29:18:5,24,19
12-5-17:29:18:6,24,12
12-5-17:29:18:7,26,24
12-5-17:29:18:8,25,13
12-5-17:29:18:9,23,12
12-5-17:29:19:10,25,18
12-5-17:29:19:1,23,14
12-5-17:29:19:2,24,20
12-5-17:29:19:3,24,27
12-5-17:29:19:4,25,21
12-5-17:29:19:5,24,21
12-5-17:29:19:6,24,9
12-5-17:29:19:7,25,18
12-5-17:29:19:8,25,14
12-5-17:29:19:9,24,9
12-5-17:29:20:10,24,9
12-5-17:29:20:1,25,15
12-5-17:29:20:2,25,22
12-5-17:29:20:3,25,11
12-5-17:29:20:4,24,8
12-5-17:29:20:5,25,15
12-5-17:29:20:6,23,12
12-5-17:29:20:7,24,11
12-5-17:29:20:8,24,12
12-5-17:29:20:9,24,15
12-5-17:29:21:10,24,26
12-5-17:29:21:1,24,16
12-5-17:29:21:2,25,14
12-5-17:29:21:3,24,12
12-5-17:29:21:4,24,32
12-5-17:29:21:5,24,17
12-5-17:29:21:6,24,14
12-5-17:29:21:7,24,12
12-5-17:29:21:8,25,11
12-5-17:29:21:9,24,14
12-5-17:29:22:10,24,23
12-5-17:29:22:1,25,13
12-5-17:29:22:2,24,11
12-5-17:29:22:3,24,12
12-5-17:29:22:4,24,9
12-5-17:29:22:5,24,12
12-5-17:29:22:6,24,12
12-5-17:29:22:7,25,25
12-5-17:29:22:8,24,24
12-5-17:29:22:9,23,9
12-5-17:29:23:10,24,10
12-5-17:29:23:1,24,12
12-5-17:29:23:2,24,13
12-5-17:29:23:3,24,11
12-5-17:29:23:4,24,9
12-5-17:29:23:5,25,11
12-5-17:29:23:6,24,12
12-5-17:29:23:7,24,11
12-5-17:29:23:8,25,12
12-5-17:29:23:9,24,16
12-5-17:29:24:10,25,16
12-5-17:29:24:1,25,37
12-5-17:29:24:2,25,11
12-5-17:29:24:3,25,15
12-5-17:29:24:4,26,18
12-5-17:29:24:5,25,11
12-5-17:29:24:6,24,12
12-5-17:29:24:7,24,11
12-5-17:29:24:8,24,11
12-5-17:29:24:9,24,20
12-5-17:29:25:10,24,13
12-5-17:29:25:1,24,16
12-5-17:29:25:2,24,16
12-5-17:29:25:3,24,22
12-5-17:29:25:4,24,22
12-5-17:29:25:5,24,13
12-5-17:29:25:6,24,13
12-5-17:29:25:7,24,13
12-5-17:29:25:8,23,13
12-5-17:29:25:9,23,13
12-5-17:29:26:10,24,17
12-5-17:29:26:1,25,14
12-5-17:29:26:2,24,16
12-5-17:29:26:3,24,12
12-5-17:29:26:4,24,35
12-5-17:29:26:5,23,13
12-5-17:29:26:6,24,17
12-5-17:29:26:7,24,20
12-5-17:29:26:8,24,21
12-5-17:29:26:9,24,14
12-5-17:29:27:10,24,14
12-5-17:29:27:1,24,17
12-5-17:29:27:2,25,11
12-5-17:29:27:3,25,28
12-5-17:29:27:4,23,12
12-5-17:29:27:5,24,32
12-5-17:29:27:6,23,13
12-5-17:29:27:7,25,12
12-5-17:29:27:8,24,11
12-5-17:29:27:9,24,10
12-5-17:29:28:10,25,21
12-5-17:29:28:1,26,11
12-5-17:29:28:2,25,13
12-5-17:29:28:3,25,23
12-5-17:29:28:4,25,16
12-5-17:29:28:5,24,14
12-5-17:29:28:6,23,14
12-5-17:29:28:7,23,14
12-5-17:29:28:8,24,9
12-5-17:29:28:9,23,14
12-5-17:29:29:10,23,11
12-5-17:29:29:1,24,13
12-5-17:29:29:2,24,12
12-5-17:29:29:3,24,11
12-5-17:29:29:4,25,13
12-5-17:29:29:5,24,11
12-5-17:29:29:6,24,12
12-5-17:29:29:7,24,9
12-5-17:29:29:8,26,13
12-5-17:29:29:9,24,8
12-5-17:29:30:10,24,13
12-5-17:29:30:1,24,10
12-5-17:29:30:2,24,14
12-5-17:29:30:3,24,17
12-5-17:29:30:4,24,14
12-5-17:29:30:5,24,16
12-5-17:29:30:6,24,10
12-5-17:29:30:7,25,22
12-5-17:29:30:8,24,11
12-5-17:29:30:9,24,12
12-5-17:29:31:10,23,11
12-5-17:29:31:1,24,25
12-5-17:29:31:2,24,13
12-5-17:29:31:3,24,17
12-5-17:29:31:4,25,17
12-5-17:29:31:5,25,23
12-5-17:29:31:6,25,10
12-5-17:29:31:7,24,13
