time,light,sound
12-5-17:26:19:4,15,16
12-5-17:26:19:5,15,10
12-5-17:26:19:6,16,18
12-5-17:26:19:7,16,17
12-5-17:26:19:8,16,17
12-5-17:26:19:9,17,11
12-5-17:26:20:10,16,11
12-5-17:26:20:1,16,13
12-5-17:26:20:2,17,9
12-5-17:26:20:3,16,10
12-5-17:26:20:4,16,13
12-5-17:26:20:5,15,11
12-5-17:26:20:6,15,12
12-5-17:26:20:7,15,15
12-5-17:26:20:8,15,12
12-5-17:26:20:9,15,12
12-5-17:26:21:10,15,11
12-5-17:26:21:1,16,12
12-5-17:26:21:2,16,21
12-5-17:26:21:3,16,12
12-5-17:26:21:4,16,11
12-5-17:26:21:5,16,13
12-5-17:26:21:6,16,9
12-5-17:26:21:7,16,14
12-5-17:26:21:8,16,12
12-5-17:26:21:9,15,9
12-5-17:26:22:10,16,13
12-5-17:26:22:1,15,16
12-5-17:26:22:2,15,10
12-5-17:26:22:3,15,14
12-5-17:26:22:4,15,12
12-5-17:26:22:5,15,12
12-5-17:26:22:6,15,13
12-5-17:26:22:7,16,14
12-5-17:26:22:8,15,13
12-5-17:26:22:9,16,13
12-5-17:26:23:10,16,16
12-5-17:26:23:1,16,15
12-5-17:26:23:2,16,13
12-5-17:26:23:3,16,12
12-5-17:26:23:4,15,14
12-5-17:26:23:5,16,13
12-5-17:26:23:6,15,10
12-5-17:26:23:7,15,9
12-5-17:26:23:8,15,15
12-5-17:26:23:9,16,17
12-5-17:26:24:10,16,13
12-5-17:26:24:1,16,12
12-5-17:26:24:2,16,11
12-5-17:26:24:3,16,13
12-5-17:26:24:4,16,9
12-5-17:26:24:5,15,12
12-5-17:26:24:6,16,9
12-5-17:26:24:7,16,10
12-5-17:26:24:8,16,10
12-5-17:26:24:9,15,11
12-5-17:26:25:10,15,17
12-5-17:26:25:1,15,10
12-5-17:26:25:2,15,26
12-5-17:26:25:3,16,13
12-5-17:26:25:4,15,10
12-5-17:26:25:5,16,13
12-5-17:26:25:6,16,10
12-5-17:26:25:7,16,11
12-5-17:26:25:8,16,12
12-5-17:26:25:9,16,12
12-5-17:26:26:10,15,15
12-5-17:26:26:1,15,15
12-5-17:26:26:2,15,10
12-5-17:26:26:3,15,12
12-5-17:26:26:4,15,8
12-5-17:26:26:5,15,8
12-5-17:26:26:6,15,14
12-5-17:26:26:7,15,14
12-5-17:26:26:8,15,11
12-5-17:26:26:9,15,11
12-5-17:26:27:10,15,12
12-5-17:26:27:1,16,9
12-5-17:26:27:2,16,11
12-5-17:26:27:3,15,11
12-5-17:26:27:4,15,11
12-5-17:26:27:5,16,8
12-5-17:26:27:6,15,11
12-5-17:26:27:7,15,17
12-5-17:26:27:8,16,11
12-5-17:26:27:9,15,13
12-5-17:26:28:10,15,16
12-5-17:26:28:1,16,21
12-5-17:26:28:2,16,15
12-5-17:26:28:3,15,15
12-5-17:26:28:4,14,11
12-5-17:26:28:5,15,13
12-5-17:26:28:6,15,12
12-5-17:26:28:7,16,9
12-5-17:26:28:8,16,11
12-5-17:26:28:9,15,16
12-5-17:26:29:10,15,14
12-5-17:26:29:1,15,10
12-5-17:26:29:2,15,9
12-5-17:26:29:3,15,10
12-5-17:26:29:4,15,13
12-5-17:26:29:5,15,12
12-5-17:26:29:6,15,10
12-5-17:26:29:7,15,8
12-5-17:26:29:8,15,13
12-5-17:26:29:9,16,12
12-5-17:26:30:10,15,13
12-5-17:26:30:1,16,13
12-5-17:26:30:2,16,9
12-5-17:26:30:3,15,9
12-5-17:26:30:4,16,11
12-5-17:26:30:5,15,13
12-5-17:26:30:6,15,9
12-5-17:26:30:7,15,10
12-5-17:26:30:8,14,12
12-5-17:26:30:9,15,12
12-5-17:26:31:10,15,13
12-5-17:26:31:1,15,15
12-5-17:26:31:2,15,9
12-5-17:26:31:3,15,14
12-5-17:26:31:4,16,10
12-5-17:26:31:5,16,11
12-5-17:26:31:6,16,10
12-5-17:26:31:7,15,18
12-5-17:26:31:8,16,14
12-5-17:26:31:9,15,30
12-5-17:26:32:10,15,18
12-5-17:26:32:1,15,12
12-5-17:26:32:2,15,20
12-5-17:26:32:3,15,19
12-5-17:26:32:4,16,14
12-5-17:26:32:5,15,17
12-5-17:26:32:6,15,17
12-5-17:26:32:7,15,17
12-5-17:26:32:8,16,12
12-5-17:26:32:9,15,15
12-5-17:26:33:10,15,12
12-5-17:26:33:1,15,13
12-5-17:26:33:2,16,14
12-5-17:26:33:3,15,12
12-5-17:26:33:4,15,14
12-5-17:26:33:5,15,12
12-5-17:26:33:6,15,14
12-5-17:26:33:7,15,10
12-5-17:26:33:8,15,11
12-5-17:26:33:9,15,13
12-5-17:26:34:10,15,10
12-5-17:26:34:1,16,9
12-5-17:26:34:2,15,13
12-5-17:26:34:3,15,10
12-5-17:26:34:4,15,20
12-5-17:26:34:5,15,8
12-5-17:26:34:6,15,12
12-5-17:26:34:7,14,9
12-5-17:26:34:8,15,9
12-5-17:26:34:9,15,15
12-5-17:26:35:10,15,10
12-5-17:26:35:1,15,10
12-5-17:26:35:2,16,10
12-5-17:26:35:3,15,7
12-5-17:26:35:4,15,10
12-5-17:26:35:5,15,19
12-5-17:26:35:6,15,12
12-5-17:26:35:7,15,9
12-5-17:26:35:8,15,14
12-5-17:26:35:9,16,10
12-5-17:26:36:10,15,9
12-5-17:26:36:1,15,8
12-5-17:26:36:2,14,10
12-5-17:26:36:3,15,10
12-5-17:26:36:4,16,13
12-5-17:26:36:5,15,9
12-5-17:26:36:6,15,9
12-5-17:26:36:7,15,19
12-5-17:26:36:8,15,8
12-5-17:26:36:9,15,11
12-5-17:26:37:10,16,10
12-5-17:26:37:1,15,12
12-5-17:26:37:2,14,8
12-5-17:26:37:3,15,15
12-5-17:26:37:4,15,9
12-5-17:26:37:5,15,9
12-5-17:26:37:6,15,9
12-5-17:26:37:7,15,12
12-5-17:26:37:8,15,11
12-5-17:26:37:9,15,9
12-5-17:26:38:10,16,10
12-5-17:26:38:1,15,13
12-5-17:26:38:2,15,9
12-5-17:26:38:3,16,9
12-5-17:26:38:4,16,9
12-5-17:26:38:5,15,9
12-5-17:26:38:6,16,9
12-5-17:26:38:7,15,11
12-5-17:26:38:8,15,9
12-5-17:26:38:9,15,10
12-5-17:26:39:10,15,9
12-5-17:26:39:1,14,10
12-5-17:26:39:2,15,10
12-5-17:26:39:3,16,8
12-5-17:26:39:4,15,8
12-5-17:26:39:5,15,12
12-5-17:26:39:6,15,10
12-5-17:26:39:7,16,10
12-5-17:26:39:8,15,10
12-5-17:26:39:9,15,11
12-5-17:26:40:10,15,9
12-5-17:26:40:1,15,8
12-5-17:26:40:2,15,8
12-5-17:26:40:3,15,9
12-5-17:26:40:4,15,9
12-5-17:26:40:5,15,9
12-5-17:26:40:6,16,9
12-5-17:26:40:7,15,8
12-5-17:26:40:8,16,9
12-5-17:26:40:9,15,15
12-5-17:26:41:10,16,9
12-5-17:26:41:1,15,10
12-5-17:26:41:2,15,12
12-5-17:26:41:3,15,13
12-5-17:26:41:4,15,10
12-5-17:26:41:5,15,10
12-5-17:26:41:6,15,8
12-5-17:26:41:7,15,19
12-5-17:26:41:8,15,27
12-5-17:26:41:9,15,17
12-5-17:26:42:10,14,16
12-5-17:26:42:1,15,13
12-5-17:26:42:2,15,15
12-5-17:26:42:3,15,9
12-5-17:26:42:4,15,19
12-5-17:26:42:5,15,8
12-5-17:26:42:6,15,8
12-5-17:26:42:7,15,9
12-5-17:26:42:8,15,9
12-5-17:26:42:9,15,9
12-5-17:26:43:10,15,9
12-5-17:26:43:1,15,9
12-5-17:26:43:2,15,9
12-5-17:26:43:3,15,10
12-5-17:26:43:4,15,9
12-5-17:26:43:5,15,9
12-5-17:26:43:6,14,8
12-5-17:26:43:7,15,8
12-5-17:26:43:8,15,10
12-5-17:26:43:9,15,10
12-5-17:26:44:10,15,13
12-5-17:26:44:1,15,9
12-5-17:26:44:2,15,8
12-5-17:26:44:3,15,11
12-5-17:26:44:4,14,15
12-5-17:26:44:5,15,12
12-5-17:26:44:6,15,10
12-5-17:26:44:7,15,8
12-5-17:26:44:8,15,9
12-5-17:26:44:9,15,10
12-5-17:26:45:10,15,8
12-5-17:26:45:1,15,17
12-5-17:26:45:2,15,14
12-5-17:26:45:3,15,9
12-5-17:26:45:4,15,12
12-5-17:26:45:5,15,9
12-5-17:26:45:6,15,11
12-5-17:26:45:7,15,11
12-5-17:26:45:8,16,11
12-5-17:26:45:9,15,10
12-5-17:26:46:10,15,15
12-5-17:26:46:1,15,12
12-5-17:26:46:2,15,24
12-5-17:26:46:3,15,13
12-5-17:26:46:4,15,9
12-5-17:26:46:5,15,11
12-5-17:26:46:6,16,10
12-5-17:26:46:7,15,11
12-5-17:26:46:8,15,12
12-5-17:26:46:9,15,12
12-5-17:26:47:10,15,10
12-5-17:26:47:1,15,9
12-5-17:26:47:2,15,10
12-5-17:26:47:3,15,9
12-5-17:26:47:4,15,9
12-5-17:26:47:5,14,8
12-5-17:26:47:6,15,11
12-5-17:26:47:7,15,14
12-5-17:26:47:8,15,11
12-5-17:26:47:9,15,9
12-5-17:26:48:10,15,17
12-5-17:26:48:1,15,15
12-5-17:26:48:2,15,16
12-5-17:26:48:3,15,11
12-5-17:26:48:4,15,18
12-5-17:26:48:5,15,15
12-5-17:26:48:6,15,21
12-5-17:26:48:7,14,9
12-5-17:26:48:8,15,9
12-5-17:26:48:9,15,13
12-5-17:26:49:10,15,9
12-5-17:26:49:1,15,8
12-5-17:26:49:2,15,15
12-5-17:26:49:3,15,9
12-5-17:26:49:4,15,11
12-5-17:26:49:5,15,9
12-5-17:26:49:6,15,8
12-5-17:26:49:7,14,10
12-5-17:26:49:8,15,9
12-5-17:26:49:9,15,10
12-5-17:26:50:10,15,17
12-5-17:26:50:1,14,9
12-5-17:26:50:2,14,10
12-5-17:26:50:3,15,10
12-5-17:26:50:4,15,10
12-5-17:26:50:5,15,9
12-5-17:26:50:6,15,7
12-5-17:26:50:7,15,9
12-5-17:26:50:8,15,13
12-5-17:26:50:9,15,10
12-5-17:26:51:10,15,10
12-5-17:26:51:1,15,11
12-5-17:26:51:2,15,8
12-5-17:26:51:3,15,11
12-5-17:26:51:4,15,8
12-5-17:26:51:5,15,8
12-5-17:26:51:6,16,14
12-5-17:26:51:7,15,8
12-5-17:26:51:8,15,7
12-5-17:26:51:9,15,12
12-5-17:26:52:10,14,9
12-5-17:26:52:1,15,9
12-5-17:26:52:2,15,10
12-5-17:26:52:3,15,12
12-5-17:26:52:4,15,8
12-5-17:26:52:5,15,8
12-5-17:26:52:6,15,7
12-5-17:26:52:7,15,10
12-5-17:26:52:8,15,9
12-5-17:26:52:9,15,9
12-5-17:26:53:10,14,9
12-5-17:26:53:1,15,10
12-5-17:26:53:2,15,10
12-5-17:26:53:3,15,11
12-5-17:26:53:4,15,10
12-5-17:26:53:5,15,9
12-5-17:26:53:6,15,9
12-5-17:26:53:7,15,9
12-5-17:26:53:8,15,8
12-5-17:26:53:9,15,11
12-5-17:26:54:10,15,11
12-5-17:26:54:1,15,8
12-5-17:26:54:2,15,8
12-5-17:26:54:3,15,8
12-5-17:26:54:4,15,9
12-5-17:26:54:5,14,8
12-5-17:26:54:6,15,11
12-5-17:26:54:7,15,9
12-5-17:26:54:8,15,9
12-5-17:26:54:9,15,13
12-5-17:26:55:10,15,9
12-5-17:26:55:1,15,11
12-5-17:26:55:2,14,11
12-5-17:26:55:3,15,10
12-5-17:26:55:4,15,8
12-5-17:26:55:5,15,8
12-5-17:26:55:6,15,10
12-5-17:26:55:7,15,9
12-5-17:26:55:8,14,8
12-5-17:26:55:9,15,8
12-5-17:26:56:10,14,10
12-5-17:26:56:1,15,8
12-5-17:26:56:2,15,11
12-5-17:26:56:3,15,9
12-5-17:26:56:4,15,10
12-5-17:26:56:5,14,9
12-5-17:26:56:6,15,10
12-5-17:26:56:7,14,8
12-5-17:26:56:8,15,8
12-5-17:26:56:9,15,9
12-5-17:26:57:10,15,7
12-5-17:26:57:1,15,9
12-5-17:26:57:2,15,10
12-5-17:26:57:3,14,9
12-5-17:26:57:4,15,11
12-5-17:26:57:5,15,9
12-5-17:26:57:6,14,9
12-5-17:26:57:7,14,8
12-5-17:26:57:8,14,10
12-5-17:26:57:9,15,9
12-5-17:26:58:10,15,11
12-5-17:26:58:1,15,8
12-5-17:26:58:2,16,10
12-5-17:26:58:3,15,10
12-5-17:26:58:4,15,11
12-5-17:26:58:5,14,10
12-5-17:26:58:6,15,8
12-5-17:26:58:7,15,13
12-5-17:26:58:8,15,11
12-5-17:26:58:9,15,7
12-5-17:26:59:10,14,11
12-5-17:26:59:1,15,11
12-5-17:26:59:2,14,10
12-5-17:26:59:3,15,10
12-5-17:26:59:4,15,15
12-5-17:26:59:5,15,10
12-5-17:26:59:6,15,8
12-5-17:26:59:7,14,9
12-5-17:26:59:8,14,9
12-5-17:26:59:9,15,11
12-5-17:27:0:10,16,8
12-5-17:27:0:1,14,8
12-5-17:27:0:2,14,8
12-5-17:27:0:3,14,11
12-5-17:27:0:4,15,11
12-5-17:27:0:5,14,8
12-5-17:27:0:6,14,8
12-5-17:27:0:7,15,9
12-5-17:27:0:8,15,8
12-5-17:27:0:9,15,8
12-5-17:27:1:10,14,9
12-5-17:27:1:1,15,9
12-5-17:27:1:2,15,9
12-5-17:27:1:3,15,9
12-5-17:27:1:4,14,9
12-5-17:27:1:5,15,10
12-5-17:27:1:6,14,9
12-5-17:27:1:7,15,9
12-5-17:27:1:8,15,10
12-5-17:27:1:9,15,11
12-5-17:27:2:10,14,9
12-5-17:27:2:1,15,9
12-5-17:27:2:2,15,9
12-5-17:27:2:3,15,11
12-5-17:27:2:4,14,12
12-5-17:27:2:5,15,10
12-5-17:27:2:6,14,8
12-5-17:27:2:7,16,17
12-5-17:27:2:8,15,10
12-5-17:27:2:9,15,9
12-5-17:27:3:10,14,10
12-5-17:27:3:1,15,8
12-5-17:27:3:2,14,11
12-5-17:27:3:3,15,10
12-5-17:27:3:4,14,12
12-5-17:27:3:5,14,9
12-5-17:27:3:6,15,9
12-5-17:27:3:7,14,11
12-5-17:27:3:8,14,8
12-5-17:27:3:9,15,10
12-5-17:27:4:10,14,9
12-5-17:27:4:1,16,10
12-5-17:27:4:2,15,7
12-5-17:27:4:3,15,8
12-5-17:27:4:4,15,10
12-5-17:27:4:5,15,13
12-5-17:27:4:6,14,10
12-5-17:27:4:7,14,12
12-5-17:27:4:8,14,8
12-5-17:27:4:9,15,11
12-5-17:27:5:10,14,10
12-5-17:27:5:1,14,12
12-5-17:27:5:2,15,9
12-5-17:27:5:3,14,8
12-5-17:27:5:4,14,9
12-5-17:27:5:5,15,12
12-5-17:27:5:6,14,13
12-5-17:27:5:7,15,8
12-5-17:27:5:8,15,9
12-5-17:27:5:9,14,11
12-5-17:27:6:10,15,10
12-5-17:27:6:1,14,7
12-5-17:27:6:2,15,13
12-5-17:27:6:3,14,12
12-5-17:27:6:4,14,10
12-5-17:27:6:5,14,10
12-5-17:27:6:6,14,9
12-5-17:27:6:7,15,9
12-5-17:27:6:8,15,9
12-5-17:27:6:9,15,8
12-5-17:27:7:10,15,8
12-5-17:27:7:1,15,9
12-5-17:27:7:2,14,9
12-5-17:27:7:3,15,11
12-5-17:27:7:4,14,8
12-5-17:27:7:5,14,9
12-5-17:27:7:6,14,11
12-5-17:27:7:7,15,10
12-5-17:27:7:8,14,9
12-5-17:27:7:9,15,9
12-5-17:27:8:10,14,9
12-5-17:27:8:1,14,9
12-5-17:27:8:2,14,9
12-5-17:27:8:3,14,9
12-5-17:27:8:4,15,9
12-5-17:27:8:5,15,10
12-5-17:27:8:6,15,10
12-5-17:27:8:7,15,9
12-5-17:27:8:8,15,10
12-5-17:27:8:9,14,10
12-5-17:27:9:10,14,9
12-5-17:27:9:1,14,9
12-5-17:27:9:2,14,9
12-5-17:27:9:3,15,8
12-5-17:27:9:4,14,9
12-5-17:27:9:5,14,8
12-5-17:27:9:6,15,8
12-5-17:27:9:7,15,9
12-5-17:27:9:8,15,10
12-5-17:27:9:9,14,14
12-5-17:27:10:10,15,11
12-5-17:27:10:1,15,9
12-5-17:27:10:2,16,9
12-5-17:27:10:3,15,10
12-5-17:27:10:4,15,9
12-5-17:27:10:5,14,8
12-5-17:27:10:6,14,9
12-5-17:27:10:7,14,9
12-5-17:27:10:8,14,10
12-5-17:27:10:9,14,10
12-5-17:27:11:10,15,9
12-5-17:27:11:1,15,12
12-5-17:27:11:2,14,12
12-5-17:27:11:3,14,16
12-5-17:27:11:4,15,11
12-5-17:27:11:5,14,8
12-5-17:27:11:6,15,8
12-5-17:27:11:7,15,9
12-5-17:27:11:8,14,8
12-5-17:27:11:9,15,10
12-5-17:27:12:10,14,9
12-5-17:27:12:1,13,8
12-5-17:27:12:2,14,8
12-5-17:27:12:3,14,9
12-5-17:27:12:4,14,10
12-5-17:27:12:5,14,12
12-5-17:27:12:6,14,11
12-5-17:27:12:7,14,9
12-5-17:27:12:8,14,9
12-5-17:27:12:9,15,13
12-5-17:27:13:10,14,10
12-5-17:27:13:1,14,9
12-5-17:27:13:2,15,10
12-5-17:27:13:3,15,10
12-5-17:27:13:4,14,15
12-5-17:27:13:5,15,11
12-5-17:27:13:6,14,8
12-5-17:27:13:7,15,13
12-5-17:27:13:8,14,9
12-5-17:27:13:9,14,13
12-5-17:27:14:10,13,11
12-5-17:27:14:1,14,10
12-5-17:27:14:2,14,13
12-5-17:27:14:3,15,11
12-5-17:27:14:4,14,8
12-5-17:27:14:5,15,9
12-5-17:27:14:6,14,12
12-5-17:27:14:7,14,11
12-5-17:27:14:8,15,9
12-5-17:27:14:9,14,9
12-5-17:27:15:10,15,8
12-5-17:27:15:1,14,10
12-5-17:27:15:2,15,12
12-5-17:27:15:3,14,10
12-5-17:27:15:4,14,9
12-5-17:27:15:5,14,11
12-5-17:27:15:6,14,12
12-5-17:27:15:7,14,7
12-5-17:27:15:8,15,10
12-5-17:27:15:9,14,10
12-5-17:27:16:10,15,9
12-5-17:27:16:1,15,11
12-5-17:27:16:2,14,9
12-5-17:27:16:3,14,11
12-5-17:27:16:4,15,9
12-5-17:27:16:5,15,9
12-5-17:27:16:6,14,11
12-5-17:27:16:7,14,11
12-5-17:27:16:8,13,9
12-5-17:27:16:9,14,11
12-5-17:27:17:10,14,11
12-5-17:27:17:1,15,10
12-5-17:27:17:2,14,8
12-5-17:27:17:3,14,8
12-5-17:27:17:4,14,9
12-5-17:27:17:5,14,8
12-5-17:27:17:6,14,11
12-5-17:27:17:7,14,9
12-5-17:27:17:8,15,9
12-5-17:27:17:9,14,7
12-5-17:27:18:10,14,9
12-5-17:27:18:1,14,10
12-5-17:27:18:2,14,8
12-5-17:27:18:3,14,12
12-5-17:27:18:4,13,13
12-5-17:27:18:5,14,13
12-5-17:27:18:6,14,9
12-5-17:27:18:7,14,11
12-5-17:27:18:8,14,11
12-5-17:27:18:9,15,13
12-5-17:27:19:10,14,9
12-5-17:27:19:1,14,9
12-5-17:27:19:2,15,9
12-5-17:27:19:3,14,9
12-5-17:27:19:4,14,9
12-5-17:27:19:5,14,9
12-5-17:27:19:6,14,10
12-5-17:27:19:7,15,10
12-5-17:27:19:8,14,10
12-5-17:27:19:9,14,10
12-5-17:27:20:10,13,9
12-5-17:27:20:1,14,11
12-5-17:27:20:2,14,9
12-5-17:27:20:3,14,8
12-5-17:27:20:4,14,8
12-5-17:27:20:5,15,9
12-5-17:27:20:6,14,9
12-5-17:27:20:7,14,15
12-5-17:27:20:8,14,17
12-5-17:27:20:9,14,7
12-5-17:27:21:10,14,8
12-5-17:27:21:1,14,9
12-5-17:27:21:2,14,11
12-5-17:27:21:3,14,15
12-5-17:27:21:4,13,8
12-5-17:27:21:5,14,10
12-5-17:27:21:6,14,9
12-5-17:27:21:7,14,8
12-5-17:27:21:8,14,10
12-5-17:27:21:9,14,10
12-5-17:27:22:10,14,8
12-5-17:27:22:1,15,12
12-5-17:27:22:2,14,9
12-5-17:27:22:3,14,14
12-5-17:27:22:4,14,10
12-5-17:27:22:5,14,11
12-5-17:27:22:6,14,8
12-5-17:27:22:7,14,10
12-5-17:27:22:8,14,12
12-5-17:27:22:9,14,9
12-5-17:27:23:10,14,9
12-5-17:27:23:1,13,11
12-5-17:27:23:2,14,7
12-5-17:27:23:3,14,9
12-5-17:27:23:4,14,12
12-5-17:27:23:5,14,10
12-5-17:27:23:6,14,8
12-5-17:27:23:7,15,11
12-5-17:27:23:8,14,10
12-5-17:27:23:9,14,8
12-5-17:27:24:10,14,9
12-5-17:27:24:1,14,10
12-5-17:27:24:2,14,15
12-5-17:27:24:3,14,8
12-5-17:27:24:4,14,9
12-5-17:27:24:5,14,10
12-5-17:27:24:6,14,9
12-5-17:27:24:7,13,9
12-5-17:27:24:8,14,12
12-5-17:27:24:9,15,9
12-5-17:27:25:10,14,8
12-5-17:27:25:1,14,9
12-5-17:27:25:2,15,11
12-5-17:27:25:3,14,10
12-5-17:27:25:4,14,11
12-5-17:27:25:5,15,10
12-5-17:27:25:6,13,10
12-5-17:27:25:7,14,9
12-5-17:27:25:8,14,9
12-5-17:27:25:9,14,8
12-5-17:27:26:10,14,11
12-5-17:27:26:1,14,8
12-5-17:27:26:2,14,8
12-5-17:27:26:3,14,11
12-5-17:27:26:4,14,11
12-5-17:27:26:5,14,8
12-5-17:27:26:6,14,9
12-5-17:27:26:7,15,10
12-5-17:27:26:8,14,11
12-5-17:27:26:9,14,8
12-5-17:27:27:10,14,11
12-5-17:27:27:1,15,9
12-5-17:27:27:2,14,8
12-5-17:27:27:3,14,10
12-5-17:27:27:4,14,12
12-5-17:27:27:5,14,12
12-5-17:27:27:6,14,18
12-5-17:27:27:7,14,10
12-5-17:27:27:8,14,8
12-5-17:27:27:9,14,11
12-5-17:27:28:10,14,8
12-5-17:27:28:1,15,11
12-5-17:27:28:2,14,8
12-5-17:27:28:3,14,12
12-5-17:27:28:4,14,9
12-5-17:27:28:5,14,10
12-5-17:27:28:6,14,17
12-5-17:27:28:7,14,12
12-5-17:27:28:8,13,8
12-5-17:27:28:9,14,11
12-5-17:27:29:10,14,7
12-5-17:27:29:1,14,10
12-5-17:27:29:2,14,10
12-5-17:27:29:3,13,14
12-5-17:27:29:4,14,8
12-5-17:27:29:5,14,10
12-5-17:27:29:6,15,11
12-5-17:27:29:7,14,10
12-5-17:27:29:8,14,12
12-5-17:27:29:9,14,15
12-5-17:27:30:10,14,10
12-5-17:27:30:1,14,10
12-5-17:27:30:2,13,9
12-5-17:27:30:3,14,12
12-5-17:27:30:4,14,9
12-5-17:27:30:5,14,8
12-5-17:27:30:6,14,9
12-5-17:27:30:7,14,11
12-5-17:27:30:8,13,14
12-5-17:27:30:9,14,11
12-5-17:27:31:10,15,9
12-5-17:27:31:1,14,10
12-5-17:27:31:2,14,9
12-5-17:27:31:3,13,12
12-5-17:27:31:4,14,10
12-5-17:27:31:5,14,9
12-5-17:27:31:6,14,9
12-5-17:27:31:7,14,11
12-5-17:27:31:8,14,9
12-5-17:27:31:9,13,11
12-5-17:27:32:10,14,10
12-5-17:27:32:1,14,19
12-5-17:27:32:2,14,9
12-5-17:27:32:3,14,13
12-5-17:27:32:4,14,13
12-5-17:27:32:5,14,9
12-5-17:27:32:6,14,21
12-5-17:27:32:7,14,9
12-5-17:27:32:8,14,12
12-5-17:27:32:9,14,9
12-5-17:27:33:10,15,22
12-5-17:27:33:1,14,8
12-5-17:27:33:2,14,9
12-5-17:27:33:3,13,12
12-5-17:27:33:4,14,11
12-5-17:27:33:5,14,10
12-5-17:27:33:6,14,9
12-5-17:27:33:7,14,12
12-5-17:27:33:8,14,9
12-5-17:27:33:9,14,9
12-5-17:27:34:10,14,8
12-5-17:27:34:1,14,8
12-5-17:27:34:2,15,9
12-5-17:27:34:3,14,8
12-5-17:27:34:4,14,9
12-5-17:27:34:5,14,12
12-5-17:27:34:6,14,11
12-5-17:27:34:7,14,9
12-5-17:27:34:8,15,10
12-5-17:27:34:9,13,10
12-5-17:27:35:10,14,11
12-5-17:27:35:1,15,11
12-5-17:27:35:2,14,10
12-5-17:27:35:3,14,9
12-5-17:27:35:4,15,9
12-5-17:27:35:5,14,11
12-5-17:27:35:6,14,12
12-5-17:27:35:7,14,10
12-5-17:27:35:8,14,12
12-5-17:27:35:9,14,8
12-5-17:27:36:10,13,9
12-5-17:27:36:1,14,10
12-5-17:27:36:2,13,10
12-5-17:27:36:3,13,9
12-5-17:27:36:4,14,10
12-5-17:27:36:5,14,11
12-5-17:27:36:6,14,10
12-5-17:27:36:7,14,14
12-5-17:27:36:8,14,11
12-5-17:27:36:9,14,13
12-5-17:27:37:10,14,9
12-5-17:27:37:1,14,8
12-5-17:27:37:2,14,10
12-5-17:27:37:3,14,10
12-5-17:27:37:4,14,9
12-5-17:27:37:5,14,14
12-5-17:27:37:6,13,8
12-5-17:27:37:7,13,11
12-5-17:27:37:8,14,8
12-5-17:27:37:9,14,16
12-5-17:27:38:10,14,12
12-5-17:27:38:1,13,14
12-5-17:27:38:2,14,9
12-5-17:27:38:3,15,10
12-5-17:27:38:4,14,10
12-5-17:27:38:5,14,9
12-5-17:27:38:6,14,8
12-5-17:27:38:7,14,14
12-5-17:27:38:8,14,11
12-5-17:27:38:9,14,11
12-5-17:27:39:10,14,13
12-5-17:27:39:1,14,8
12-5-17:27:39:2,14,9
12-5-17:27:39:3,14,20
12-5-17:27:39:4,14,20
12-5-17:27:39:5,14,19
12-5-17:27:39:6,14,10
12-5-17:27:39:7,14,11
12-5-17:27:39:8,14,17
12-5-17:27:39:9,14,9
12-5-17:27:40:10,15,8
12-5-17:27:40:1,14,10
12-5-17:27:40:2,13,10
12-5-17:27:40:3,14,9
12-5-17:27:40:4,14,9
12-5-17:27:40:5,14,8
12-5-17:27:40:6,14,11
12-5-17:27:40:7,14,9
12-5-17:27:40:8,14,10
12-5-17:27:40:9,15,11
12-5-17:27:41:10,14,9
12-5-17:27:41:1,14,11
12-5-17:27:41:2,13,13
12-5-17:27:41:3,14,12
12-5-17:27:41:4,15,10
12-5-17:27:41:5,14,20
12-5-17:27:41:6,13,19
12-5-17:27:41:7,14,11
12-5-17:27:41:8,14,14
12-5-17:27:41:9,13,12
12-5-17:27:42:10,13,12
12-5-17:27:42:1,14,9
12-5-17:27:42:2,13,9
12-5-17:27:42:3,14,13
12-5-17:27:42:4,14,12
12-5-17:27:42:5,14,10
12-5-17:27:42:6,14,11
12-5-17:27:42:7,14,26
12-5-17:27:42:8,14,17
12-5-17:27:42:9,14,17
12-5-17:27:43:10,14,72
12-5-17:27:43:1,14,26
12-5-17:27:43:2,13,10
12-5-17:27:43:3,14,11
12-5-17:27:43:4,13,23
12-5-17:27:43:5,14,28
12-5-17:27:43:6,14,10
12-5-17:27:43:7,13,10
12-5-17:27:43:8,14,12
12-5-17:27:43:9,14,11
12-5-17:27:44:10,14,13
12-5-17:27:44:1,14,8
12-5-17:27:44:2,14,19
12-5-17:27:44:3,13,10
12-5-17:27:44:4,14,13
12-5-17:27:44:5,13,12
12-5-17:27:44:6,13,9
12-5-17:27:44:7,13,10
12-5-17:27:44:8,13,11
12-5-17:27:44:9,14,9
12-5-17:27:45:10,14,10
12-5-17:27:45:1,14,10
12-5-17:27:45:2,13,10
12-5-17:27:45:3,14,9
12-5-17:27:45:4,14,11
12-5-17:27:45:5,13,8
12-5-17:27:45:6,12,11
12-5-17:27:45:7,14,10
12-5-17:27:45:8,13,9
12-5-17:27:45:9,13,9
12-5-17:27:46:10,13,12
12-5-17:27:46:1,14,11
12-5-17:27:46:2,14,7
12-5-17:27:46:3,14,13
12-5-17:27:46:4,13,9
12-5-17:27:46:5,14,11
12-5-17:27:46:6,14,9
12-5-17:27:46:7,14,17
