time,light,sound
12-5-17:25:37:4,49,11
12-5-17:25:37:5,49,10
12-5-17:25:37:6,49,23
12-5-17:25:37:7,49,9
12-5-17:25:37:8,49,9
12-5-17:25:37:9,49,9
12-5-17:25:38:10,48,17
12-5-17:25:38:1,49,13
12-5-17:25:38:2,49,10
12-5-17:25:38:3,49,13
12-5-17:25:38:4,49,11
12-5-17:25:38:5,48,9
12-5-17:25:38:6,49,13
12-5-17:25:38:7,49,8
12-5-17:25:38:8,48,12
12-5-17:25:38:9,48,13
12-5-17:25:39:10,48,9
12-5-17:25:39:1,48,13
12-5-17:25:39:2,48,9
12-5-17:25:39:3,49,9
12-5-17:25:39:4,49,8
12-5-17:25:39:5,49,10
12-5-17:25:39:6,49,10
12-5-17:25:39:7,49,13
12-5-17:25:39:8,49,12
12-5-17:25:39:9,49,15
12-5-17:25:40:10,49,12
12-5-17:25:40:1,48,9
12-5-17:25:40:2,48,11
12-5-17:25:40:3,48,12
12-5-17:25:40:4,48,12
12-5-17:25:40:5,48,10
12-5-17:25:40:6,49,9
12-5-17:25:40:7,49,10
12-5-17:25:40:8,48,10
12-5-17:25:40:9,48,13
12-5-17:25:41:10,48,10
12-5-17:25:41:1,48,9
12-5-17:25:41:2,48,8
12-5-17:25:41:3,48,17
12-5-17:25:41:4,49,26
12-5-17:25:41:5,48,11
12-5-17:25:41:6,48,12
12-5-17:25:41:7,49,10
12-5-17:25:41:8,48,17
12-5-17:25:41:9,48,9
12-5-17:25:42:10,48,8
12-5-17:25:42:1,48,9
12-5-17:25:42:2,49,13
12-5-17:25:42:3,48,10
12-5-17:25:42:4,49,29
12-5-17:25:42:5,49,17
12-5-17:25:42:6,48,17
12-5-17:25:42:7,48,12
12-5-17:25:42:8,48,10
12-5-17:25:42:9,48,8
12-5-17:25:43:10,49,8
12-5-17:25:43:1,48,9
12-5-17:25:43:2,48,9
12-5-17:25:43:3,48,22
12-5-17:25:43:4,49,14
12-5-17:25:43:5,48,11
12-5-17:25:43:6,48,13
12-5-17:25:43:7,48,12
12-5-17:25:43:8,49,17
12-5-17:25:43:9,48,9
12-5-17:25:44:10,48,9
12-5-17:25:44:1,48,11
12-5-17:25:44:2,48,12
12-5-17:25:44:3,47,11
12-5-17:25:44:4,48,15
12-5-17:25:44:5,48,13
12-5-17:25:44:6,48,10
12-5-17:25:44:7,48,10
12-5-17:25:44:8,49,19
12-5-17:25:44:9,48,9
12-5-17:25:45:10,48,12
12-5-17:25:45:1,48,11
12-5-17:25:45:2,48,14
12-5-17:25:45:3,48,8
12-5-17:25:45:4,47,29
12-5-17:25:45:5,48,14
12-5-17:25:45:6,48,9
12-5-17:25:45:7,48,9
12-5-17:25:45:8,49,10
12-5-17:25:45:9,48,21
12-5-17:25:46:10,48,12
12-5-17:25:46:1,48,8
12-5-17:25:46:2,48,19
12-5-17:25:46:3,48,11
12-5-17:25:46:4,48,14
12-5-17:25:46:5,48,12
12-5-17:25:46:6,48,13
12-5-17:25:46:7,48,11
12-5-17:25:46:8,48,13
12-5-17:25:46:9,48,10
12-5-17:25:47:10,47,19
12-5-17:25:47:1,48,17
12-5-17:25:47:2,48,15
12-5-17:25:47:3,47,23
12-5-17:25:47:4,49,24
12-5-17:25:47:5,48,13
12-5-17:25:47:6,48,21
12-5-17:25:47:7,48,21
12-5-17:25:47:8,47,12
12-5-17:25:47:9,48,12
12-5-17:25:48:10,48,11
12-5-17:25:48:1,46,19
12-5-17:25:48:2,48,9
12-5-17:25:48:3,47,10
12-5-17:25:48:4,47,12
12-5-17:25:48:5,47,9
12-5-17:25:48:6,47,13
12-5-17:25:48:7,47,9
12-5-17:25:48:8,47,10
12-5-17:25:48:9,47,12
12-5-17:25:49:10,47,12
12-5-17:25:49:1,47,9
12-5-17:25:49:2,47,9
12-5-17:25:49:3,47,11
12-5-17:25:49:4,47,23
12-5-17:25:49:5,46,19
12-5-17:25:49:6,47,10
12-5-17:25:49:7,46,87
12-5-17:25:49:8,47,27
12-5-17:25:49:9,46,11
12-5-17:25:50:10,46,13
12-5-17:25:50:1,46,10
12-5-17:25:50:2,46,9
12-5-17:25:50:3,46,14
12-5-17:25:50:4,46,15
12-5-17:25:50:5,46,11
12-5-17:25:50:6,45,12
12-5-17:25:50:7,45,12
12-5-17:25:50:8,46,11
12-5-17:25:50:9,46,23
12-5-17:25:51:10,46,12
12-5-17:25:51:1,47,11
12-5-17:25:51:2,46,9
12-5-17:25:51:3,46,9
12-5-17:25:51:4,46,8
12-5-17:25:51:5,46,12
12-5-17:25:51:6,46,10
12-5-17:25:51:7,46,12
12-5-17:25:51:8,46,9
12-5-17:25:51:9,46,10
12-5-17:25:52:10,45,9
12-5-17:25:52:1,46,11
12-5-17:25:52:2,46,13
12-5-17:25:52:3,46,12
12-5-17:25:52:4,46,10
12-5-17:25:52:5,46,12
12-5-17:25:52:6,46,12
12-5-17:25:52:7,46,9
12-5-17:25:52:8,46,12
12-5-17:25:52:9,47,11
12-5-17:25:53:10,46,8
12-5-17:25:53:1,46,10
12-5-17:25:53:2,47,10
12-5-17:25:53:3,47,14
12-5-17:25:53:4,47,11
12-5-17:25:53:5,47,10
12-5-17:25:53:6,46,10
12-5-17:25:53:7,46,12
12-5-17:25:53:8,47,16
12-5-17:25:53:9,47,17
12-5-17:25:54:10,47,11
12-5-17:25:54:1,46,9
12-5-17:25:54:2,47,14
12-5-17:25:54:3,47,10
12-5-17:25:54:4,47,16
12-5-17:25:54:5,47,13
12-5-17:25:54:6,46,9
12-5-17:25:54:7,46,12
12-5-17:25:54:8,46,16
12-5-17:25:54:9,46,9
12-5-17:25:55:10,46,9
12-5-17:25:55:1,46,12
12-5-17:25:55:2,47,11
12-5-17:25:55:3,46,11
12-5-17:25:55:4,47,9
12-5-17:25:55:5,47,12
12-5-17:25:55:6,47,10
12-5-17:25:55:7,46,10
12-5-17:25:55:8,47,10
12-5-17:25:55:9,46,10
12-5-17:25:56:10,47,9
12-5-17:25:56:1,47,12
12-5-17:25:56:2,46,11
12-5-17:25:56:3,46,11
12-5-17:25:56:4,46,10
12-5-17:25:56:5,47,9
12-5-17:25:56:6,47,8
12-5-17:25:56:7,47,10
12-5-17:25:56:8,47,9
12-5-17:25:56:9,47,13
12-5-17:25:57:10,47,10
12-5-17:25:57:1,47,18
12-5-17:25:57:2,46,12
12-5-17:25:57:3,48,13
12-5-17:25:57:4,47,16
12-5-17:25:57:5,46,13
12-5-17:25:57:6,47,16
12-5-17:25:57:7,47,12
12-5-17:25:57:8,46,13
12-5-17:25:57:9,47,11
12-5-17:25:58:10,46,13
12-5-17:25:58:1,47,15
12-5-17:25:58:2,47,10
12-5-17:25:58:3,47,12
12-5-17:25:58:4,47,13
12-5-17:25:58:5,47,13
12-5-17:25:58:6,46,15
12-5-17:25:58:7,47,13
12-5-17:25:58:8,47,8
12-5-17:25:58:9,47,11
12-5-17:25:59:10,47,10
12-5-17:25:59:1,47,11
12-5-17:25:59:2,46,10
12-5-17:25:59:3,47,9
12-5-17:25:59:4,47,10
12-5-17:25:59:5,47,11
12-5-17:25:59:6,47,11
12-5-17:25:59:7,46,10
12-5-17:25:59:8,47,11
12-5-17:25:59:9,47,10
12-5-17:26:0:10,47,10
12-5-17:26:0:1,47,12
12-5-17:26:0:2,47,14
12-5-17:26:0:3,47,12
12-5-17:26:0:4,47,8
12-5-17:26:0:5,47,10
12-5-17:26:0:6,47,7
12-5-17:26:0:7,47,13
12-5-17:26:0:8,47,14
12-5-17:26:0:9,47,14
12-5-17:26:1:10,47,12
12-5-17:26:1:1,46,13
12-5-17:26:1:2,46,9
12-5-17:26:1:3,47,10
12-5-17:26:1:4,47,11
12-5-17:26:1:5,46,15
12-5-17:26:1:6,47,9
12-5-17:26:1:7,47,10
12-5-17:26:1:8,46,11
12-5-17:26:1:9,47,9
12-5-17:26:2:10,47,10
12-5-17:26:2:1,47,10
12-5-17:26:2:2,48,10
12-5-17:26:2:3,46,9
12-5-17:26:2:4,47,10
12-5-17:26:2:5,47,10
12-5-17:26:2:6,47,16
12-5-17:26:2:7,47,11
12-5-17:26:2:8,46,11
12-5-17:26:2:9,47,9
12-5-17:26:3:10,47,10
12-5-17:26:3:1,47,10
12-5-17:26:3:2,47,8
12-5-17:26:3:3,47,8
12-5-17:26:3:4,46,12
12-5-17:26:3:5,46,11
12-5-17:26:3:6,47,10
12-5-17:26:3:7,47,12
12-5-17:26:3:8,46,11
12-5-17:26:3:9,47,12
12-5-17:26:4:10,47,11
12-5-17:26:4:1,47,10
12-5-17:26:4:2,47,10
12-5-17:26:4:3,46,10
12-5-17:26:4:4,46,9
12-5-17:26:4:5,46,14
12-5-17:26:4:6,46,11
12-5-17:26:4:7,47,16
12-5-17:26:4:8,47,14
12-5-17:26:4:9,47,9
12-5-17:26:5:10,47,11
12-5-17:26:5:1,46,10
12-5-17:26:5:2,46,9
12-5-17:26:5:3,46,12
12-5-17:26:5:4,47,17
12-5-17:26:5:5,47,12
12-5-17:26:5:6,46,11
12-5-17:26:5:7,47,18
12-5-17:26:5:8,46,13
12-5-17:26:5:9,48,9
12-5-17:26:6:10,46,11
12-5-17:26:6:1,46,10
12-5-17:26:6:2,45,10
12-5-17:26:6:3,46,11
12-5-17:26:6:4,46,10
12-5-17:26:6:5,46,11
12-5-17:26:6:6,46,12
12-5-17:26:6:7,47,11
12-5-17:26:6:8,46,9
12-5-17:26:6:9,47,12
12-5-17:26:7:10,46,11
12-5-17:26:7:1,46,10
12-5-17:26:7:2,47,11
12-5-17:26:7:3,46,10
12-5-17:26:7:4,46,9
12-5-17:26:7:5,46,14
12-5-17:26:7:6,46,10
12-5-17:26:7:7,46,10
12-5-17:26:7:8,45,12
12-5-17:26:7:9,46,15
12-5-17:26:8:10,47,14
12-5-17:26:8:1,46,24
12-5-17:26:8:2,46,12
12-5-17:26:8:3,46,23
12-5-17:26:8:4,45,12
12-5-17:26:8:5,46,10
12-5-17:26:8:6,46,10
12-5-17:26:8:7,46,17
12-5-17:26:8:8,46,11
12-5-17:26:8:9,46,10
12-5-17:26:9:10,47,19
12-5-17:26:9:1,46,21
12-5-17:26:9:2,45,17
12-5-17:26:9:3,47,11
12-5-17:26:9:4,47,16
12-5-17:26:9:5,46,19
12-5-17:26:9:6,46,10
12-5-17:26:9:7,46,26
12-5-17:26:9:8,46,152
12-5-17:26:9:9,46,115
12-5-17:26:10:10,46,70
12-5-17:26:10:1,46,52
12-5-17:26:10:2,46,61
12-5-17:26:10:3,46,53
12-5-17:26:10:4,47,37
12-5-17:26:10:5,46,514
12-5-17:26:10:6,46,214
12-5-17:26:10:7,46,405
12-5-17:26:10:8,46,158
12-5-17:26:10:9,46,105
12-5-17:26:11:10,45,229
12-5-17:26:11:1,46,80
12-5-17:26:11:2,46,35
12-5-17:26:11:3,46,28
12-5-17:26:11:4,46,58
12-5-17:26:11:5,46,22
12-5-17:26:11:6,47,103
12-5-17:26:11:7,46,36
12-5-17:26:11:8,46,15
12-5-17:26:11:9,46,19
12-5-17:26:12:10,46,287
12-5-17:26:12:1,46,140
12-5-17:26:12:2,45,57
12-5-17:26:12:3,45,74
12-5-17:26:12:4,47,57
12-5-17:26:12:5,46,21
12-5-17:26:12:6,46,129
12-5-17:26:12:7,46,54
12-5-17:26:12:8,46,29
12-5-17:26:12:9,46,95
12-5-17:26:13:10,47,43
12-5-17:26:13:1,46,48
12-5-17:26:13:2,46,79
12-5-17:26:13:3,46,38
12-5-17:26:13:4,45,71
12-5-17:26:13:5,46,25
12-5-17:26:13:6,46,17
12-5-17:26:13:7,45,30
12-5-17:26:13:8,46,38
12-5-17:26:13:9,46,14
12-5-17:26:14:10,46,29
12-5-17:26:14:1,46,28
12-5-17:26:14:2,46,52
12-5-17:26:14:3,46,14
12-5-17:26:14:4,45,11
12-5-17:26:14:5,46,13
12-5-17:26:14:6,46,32
12-5-17:26:14:7,46,12
12-5-17:26:14:8,46,16
12-5-17:26:14:9,46,10
12-5-17:26:15:10,47,11
12-5-17:26:15:1,45,14
12-5-17:26:15:2,46,15
12-5-17:26:15:3,46,12
12-5-17:26:15:4,46,44
12-5-17:26:15:5,45,15
12-5-17:26:15:6,46,39
12-5-17:26:15:7,46,12
12-5-17:26:15:8,45,13
12-5-17:26:15:9,46,14
12-5-17:26:16:10,46,17
12-5-17:26:16:1,46,28
12-5-17:26:16:2,46,11
12-5-17:26:16:3,45,11
12-5-17:26:16:4,46,41
12-5-17:26:16:5,46,13
12-5-17:26:16:6,46,23
12-5-17:26:16:7,46,23
12-5-17:26:16:8,46,13
12-5-17:26:16:9,46,26
12-5-17:26:17:10,46,10
12-5-17:26:17:1,46,69
12-5-17:26:17:2,45,24
12-5-17:26:17:3,45,28
12-5-17:26:17:4,47,20
12-5-17:26:17:5,46,15
12-5-17:26:17:6,46,12
12-5-17:26:17:7,45,47
12-5-17:26:17:8,45,18
12-5-17:26:17:9,46,21
12-5-17:26:18:10,46,21
12-5-17:26:18:1,46,16
12-5-17:26:18:2,46,18
12-5-17:26:18:3,46,18
12-5-17:26:18:4,46,46
12-5-17:26:18:5,45,15
12-5-17:26:18:6,45,39
12-5-17:26:18:7,46,12
12-5-17:26:18:8,45,23
12-5-17:26:18:9,45,28
12-5-17:26:19:10,46,19
12-5-17:26:19:1,46,23
12-5-17:26:19:2,45,32
12-5-17:26:19:3,46,40
12-5-17:26:19:4,46,21
12-5-17:26:19:5,45,34
12-5-17:26:19:6,46,22
12-5-17:26:19:7,45,29
12-5-17:26:19:8,45,20
12-5-17:26:19:9,45,22
12-5-17:26:20:10,45,26
12-5-17:26:20:1,46,32
12-5-17:26:20:2,45,41
12-5-17:26:20:3,45,26
12-5-17:26:20:4,45,16
12-5-17:26:20:5,47,16
12-5-17:26:20:6,46,47
12-5-17:26:20:7,46,47
12-5-17:26:20:8,46,22
12-5-17:26:20:9,45,32
12-5-17:26:21:10,45,19
12-5-17:26:21:1,46,14
12-5-17:26:21:2,46,23
12-5-17:26:21:3,45,32
12-5-17:26:21:4,45,33
12-5-17:26:21:5,45,15
12-5-17:26:21:6,45,23
12-5-17:26:21:7,46,13
12-5-17:26:21:8,45,21
12-5-17:26:21:9,45,17
12-5-17:26:22:10,45,12
12-5-17:26:22:1,46,16
12-5-17:26:22:2,44,12
12-5-17:26:22:3,45,9
12-5-17:26:22:4,45,12
12-5-17:26:22:5,45,31
12-5-17:26:22:6,46,23
12-5-17:26:22:7,46,37
12-5-17:26:22:8,45,12
12-5-17:26:22:9,45,21
12-5-17:26:23:10,45,23
12-5-17:26:23:1,44,13
12-5-17:26:23:2,45,9
12-5-17:26:23:3,45,11
12-5-17:26:23:4,44,12
12-5-17:26:23:5,45,12
12-5-17:26:23:6,45,12
12-5-17:26:23:7,44,10
12-5-17:26:23:8,45,17
12-5-17:26:23:9,45,11
12-5-17:26:24:10,45,11
12-5-17:26:24:1,44,11
12-5-17:26:24:2,44,22
12-5-17:26:24:3,45,15
12-5-17:26:24:4,46,17
12-5-17:26:24:5,45,8
12-5-17:26:24:6,45,15
12-5-17:26:24:7,44,17
12-5-17:26:24:8,45,56
12-5-17:26:24:9,45,54
12-5-17:26:25:10,45,18
12-5-17:26:25:1,45,28
12-5-17:26:25:2,45,16
12-5-17:26:25:3,45,12
12-5-17:26:25:4,45,11
12-5-17:26:25:5,45,16
12-5-17:26:25:6,45,12
12-5-17:26:25:7,46,13
12-5-17:26:25:8,44,14
12-5-17:26:25:9,45,21
12-5-17:26:26:10,45,24
12-5-17:26:26:1,45,71
12-5-17:26:26:2,45,27
12-5-17:26:26:3,45,18
12-5-17:26:26:4,45,9
12-5-17:26:26:5,45,15
12-5-17:26:26:6,44,12
12-5-17:26:26:7,45,28
12-5-17:26:26:8,44,13
12-5-17:26:26:9,45,9
12-5-17:26:27:10,45,14
12-5-17:26:27:1,45,12
12-5-17:26:27:2,45,11
12-5-17:26:27:3,44,11
12-5-17:26:27:4,44,11
12-5-17:26:27:5,45,13
12-5-17:26:27:6,45,12
12-5-17:26:27:7,44,17
12-5-17:26:27:8,45,16
12-5-17:26:27:9,44,9
12-5-17:26:28:10,45,14
12-5-17:26:28:1,44,12
12-5-17:26:28:2,43,17
12-5-17:26:28:3,43,11
12-5-17:26:28:4,44,11
12-5-17:26:28:5,44,17
12-5-17:26:28:6,44,19
12-5-17:26:28:7,44,26
12-5-17:26:28:8,44,18
12-5-17:26:28:9,44,22
12-5-17:26:29:10,44,24
12-5-17:26:29:1,44,17
12-5-17:26:29:2,44,31
12-5-17:26:29:3,44,24
12-5-17:26:29:4,44,20
12-5-17:26:29:5,44,11
12-5-17:26:29:6,44,33
12-5-17:26:29:7,43,46
12-5-17:26:29:8,44,13
12-5-17:26:29:9,44,57
12-5-17:26:30:10,43,32
12-5-17:26:30:1,44,12
12-5-17:26:30:2,44,18
12-5-17:26:30:3,43,12
12-5-17:26:30:4,43,25
12-5-17:26:30:5,44,12
12-5-17:26:30:6,44,55
12-5-17:26:30:7,44,32
12-5-17:26:30:8,44,26
12-5-17:26:30:9,43,34
12-5-17:26:31:10,43,31
12-5-17:26:31:1,43,26
12-5-17:26:31:2,43,28
12-5-17:26:31:3,43,31
12-5-17:26:31:4,43,29
12-5-17:26:31:5,43,43
12-5-17:26:31:6,44,33
12-5-17:26:31:7,44,37
12-5-17:26:31:8,43,26
12-5-17:26:31:9,44,32
12-5-17:26:32:10,42,47
12-5-17:26:32:1,43,43
12-5-17:26:32:2,43,43
12-5-17:26:32:3,43,29
12-5-17:26:32:4,44,45
12-5-17:26:32:5,44,41
12-5-17:26:32:6,44,41
12-5-17:26:32:7,43,22
12-5-17:26:32:8,44,41
12-5-17:26:32:9,44,18
12-5-17:26:33:10,44,33
12-5-17:26:33:1,44,26
12-5-17:26:33:2,43,26
12-5-17:26:33:3,44,19
12-5-17:26:33:4,44,38
12-5-17:26:33:5,44,22
12-5-17:26:33:6,44,18
12-5-17:26:33:7,44,17
12-5-17:26:33:8,45,19
12-5-17:26:33:9,44,21
12-5-17:26:34:10,43,15
12-5-17:26:34:1,44,12
12-5-17:26:34:2,44,110
12-5-17:26:34:3,43,38
12-5-17:26:34:4,44,26
12-5-17:26:34:5,43,30
12-5-17:26:34:6,43,20
12-5-17:26:34:7,43,55
12-5-17:26:34:8,44,31
12-5-17:26:34:9,45,37
12-5-17:26:35:10,44,18
12-5-17:26:35:1,44,28
12-5-17:26:35:2,43,37
12-5-17:26:35:3,44,40
12-5-17:26:35:4,44,35
12-5-17:26:35:5,44,19
12-5-17:26:35:6,43,23
12-5-17:26:35:7,43,19
12-5-17:26:35:8,44,16
12-5-17:26:35:9,44,17
12-5-17:26:36:10,44,17
12-5-17:26:36:1,43,23
12-5-17:26:36:2,44,17
12-5-17:26:36:3,44,26
12-5-17:26:36:4,44,34
12-5-17:26:36:5,44,34
12-5-17:26:36:6,45,31
12-5-17:26:36:7,45,41
12-5-17:26:36:8,44,40
12-5-17:26:36:9,44,59
12-5-17:26:37:10,44,23
12-5-17:26:37:1,43,19
12-5-17:26:37:2,44,20
12-5-17:26:37:3,44,33
12-5-17:26:37:4,43,12
12-5-17:26:37:5,44,20
12-5-17:26:37:6,44,26
12-5-17:26:37:7,43,23
12-5-17:26:37:8,44,25
12-5-17:26:37:9,44,13
12-5-17:26:38:10,44,21
12-5-17:26:38:1,43,15
12-5-17:26:38:2,44,37
12-5-17:26:38:3,44,15
12-5-17:26:38:4,43,21
12-5-17:26:38:5,44,22
12-5-17:26:38:6,45,25
12-5-17:26:38:7,44,18
12-5-17:26:38:8,43,30
12-5-17:26:38:9,44,18
12-5-17:26:39:10,44,18
12-5-17:26:39:1,44,10
12-5-17:26:39:2,44,17
12-5-17:26:39:3,43,18
12-5-17:26:39:4,44,13
12-5-17:26:39:5,44,27
12-5-17:26:39:6,44,12
12-5-17:26:39:7,44,42
12-5-17:26:39:8,44,28
12-5-17:26:39:9,45,27
12-5-17:26:40:10,44,19
12-5-17:26:40:1,44,13
12-5-17:26:40:2,44,22
12-5-17:26:40:3,43,22
12-5-17:26:40:4,44,30
12-5-17:26:40:5,44,22
12-5-17:26:40:6,44,27
12-5-17:26:40:7,44,23
12-5-17:26:40:8,44,24
12-5-17:26:40:9,43,14
12-5-17:26:41:10,43,19
12-5-17:26:41:1,44,29
12-5-17:26:41:2,43,22
12-5-17:26:41:3,44,12
12-5-17:26:41:4,44,25
12-5-17:26:41:5,44,26
12-5-17:26:41:6,44,10
12-5-17:26:41:7,43,13
12-5-17:26:41:8,43,17
12-5-17:26:41:9,44,30
12-5-17:26:42:10,44,17
12-5-17:26:42:1,44,13
12-5-17:26:42:2,43,14
12-5-17:26:42:3,43,27
12-5-17:26:42:4,44,23
12-5-17:26:42:5,44,25
12-5-17:26:42:6,44,24
12-5-17:26:42:7,44,12
12-5-17:26:42:8,44,15
12-5-17:26:42:9,43,10
12-5-17:26:43:10,44,21
12-5-17:26:43:1,43,13
12-5-17:26:43:2,45,14
12-5-17:26:43:3,44,24
12-5-17:26:43:4,43,25
12-5-17:26:43:5,43,28
12-5-17:26:43:6,43,41
12-5-17:26:43:7,45,16
12-5-17:26:43:8,44,17
12-5-17:26:43:9,43,14
12-5-17:26:44:10,44,22
12-5-17:26:44:1,43,22
12-5-17:26:44:2,44,19
12-5-17:26:44:3,43,27
12-5-17:26:44:4,43,12
12-5-17:26:44:5,43,21
12-5-17:26:44:6,43,23
12-5-17:26:44:7,44,19
12-5-17:26:44:8,43,20
12-5-17:26:44:9,43,12
12-5-17:26:45:10,44,19
12-5-17:26:45:1,43,15
12-5-17:26:45:2,43,13
12-5-17:26:45:3,43,16
12-5-17:26:45:4,43,11
12-5-17:26:45:5,44,11
12-5-17:26:45:6,44,14
12-5-17:26:45:7,44,9
12-5-17:26:45:8,43,12
12-5-17:26:45:9,44,14
12-5-17:26:46:10,43,14
12-5-17:26:46:1,43,16
12-5-17:26:46:2,43,24
12-5-17:26:46:3,44,15
12-5-17:26:46:4,43,21
12-5-17:26:46:5,42,25
12-5-17:26:46:6,43,16
12-5-17:26:46:7,43,11
12-5-17:26:46:8,43,16
12-5-17:26:46:9,44,18
12-5-17:26:47:10,43,14
12-5-17:26:47:1,43,11
12-5-17:26:47:2,43,11
12-5-17:26:47:3,44,16
12-5-17:26:47:4,43,14
12-5-17:26:47:5,43,13
12-5-17:26:47:6,44,13
12-5-17:26:47:7,43,21
12-5-17:26:47:8,43,13
12-5-17:26:47:9,43,12
12-5-17:26:48:10,43,24
12-5-17:26:48:1,43,15
12-5-17:26:48:2,43,17
12-5-17:26:48:3,43,12
12-5-17:26:48:4,43,14
12-5-17:26:48:5,43,32
12-5-17:26:48:6,43,37
12-5-17:26:48:7,43,27
12-5-17:26:48:8,42,26
12-5-17:26:48:9,44,29
12-5-17:26:49:10,43,32
12-5-17:26:49:1,42,16
12-5-17:26:49:2,43,23
12-5-17:26:49:3,43,26
12-5-17:26:49:4,43,13
12-5-17:26:49:5,43,22
12-5-17:26:49:6,44,9
12-5-17:26:49:7,42,14
12-5-17:26:49:8,43,15
12-5-17:26:49:9,43,20
12-5-17:26:50:10,43,10
12-5-17:26:50:1,43,11
12-5-17:26:50:2,43,21
12-5-17:26:50:3,43,25
12-5-17:26:50:4,43,10
12-5-17:26:50:5,44,15
12-5-17:26:50:6,42,12
12-5-17:26:50:7,43,25
12-5-17:26:50:8,44,16
12-5-17:26:50:9,42,11
12-5-17:26:51:10,43,16
12-5-17:26:51:1,43,19
12-5-17:26:51:2,42,16
12-5-17:26:51:3,43,14
12-5-17:26:51:4,43,12
12-5-17:26:51:5,43,31
12-5-17:26:51:6,43,14
12-5-17:26:51:7,43,11
12-5-17:26:51:8,43,11
12-5-17:26:51:9,43,25
12-5-17:26:52:10,42,18
12-5-17:26:52:1,43,14
12-5-17:26:52:2,43,19
12-5-17:26:52:3,44,11
12-5-17:26:52:4,42,10
12-5-17:26:52:5,42,19
12-5-17:26:52:6,43,18
12-5-17:26:52:7,43,26
12-5-17:26:52:8,43,14
12-5-17:26:52:9,43,21
12-5-17:26:53:10,44,20
12-5-17:26:53:1,43,12
12-5-17:26:53:2,42,14
12-5-17:26:53:3,42,24
12-5-17:26:53:4,43,19
12-5-17:26:53:5,43,15
12-5-17:26:53:6,44,19
12-5-17:26:53:7,42,23
12-5-17:26:53:8,43,32
12-5-17:26:53:9,43,16
12-5-17:26:54:10,42,11
12-5-17:26:54:1,43,21
12-5-17:26:54:2,43,21
12-5-17:26:54:3,43,71
12-5-17:26:54:4,42,20
12-5-17:26:54:5,43,25
12-5-17:26:54:6,43,20
12-5-17:26:54:7,43,14
12-5-17:26:54:8,43,34
12-5-17:26:54:9,43,32
12-5-17:26:55:10,42,78
12-5-17:26:55:1,42,26
12-5-17:26:55:2,42,116
12-5-17:26:55:3,42,33
12-5-17:26:55:4,43,17
12-5-17:26:55:5,41,35
12-5-17:26:55:6,44,39
12-5-17:26:55:7,42,21
12-5-17:26:55:8,43,21
12-5-17:26:55:9,42,30
12-5-17:26:56:10,43,40
12-5-17:26:56:1,42,34
12-5-17:26:56:2,43,37
12-5-17:26:56:3,43,42
12-5-17:26:56:4,43,40
12-5-17:26:56:5,44,43
12-5-17:26:56:6,42,17
12-5-17:26:56:7,42,41
12-5-17:26:56:8,42,48
12-5-17:26:56:9,42,28
12-5-17:26:57:10,42,75
12-5-17:26:57:1,42,37
12-5-17:26:57:2,43,26
12-5-17:26:57:3,42,29
12-5-17:26:57:4,42,31
12-5-17:26:57:5,42,25
12-5-17:26:57:6,42,52
12-5-17:26:57:7,42,135
12-5-17:26:57:8,42,48
12-5-17:26:57:9,42,30
12-5-17:26:58:10,42,53
12-5-17:26:58:1,42,29
12-5-17:26:58:2,42,84
12-5-17:26:58:3,43,53
12-5-17:26:58:4,42,26
12-5-17:26:58:5,42,30
12-5-17:26:58:6,42,31
12-5-17:26:58:7,41,19
12-5-17:26:58:8,43,23
12-5-17:26:58:9,42,23
12-5-17:26:59:10,41,15
12-5-17:26:59:1,43,11
12-5-17:26:59:2,42,54
12-5-17:26:59:3,42,66
12-5-17:26:59:4,42,24
12-5-17:26:59:5,43,122
12-5-17:26:59:6,42,132
12-5-17:26:59:7,42,49
12-5-17:26:59:8,42,40
12-5-17:26:59:9,41,68
12-5-17:27:0:10,42,74
12-5-17:27:0:1,42,29
12-5-17:27:0:2,42,25
12-5-17:27:0:3,42,29
12-5-17:27:0:4,42,69
12-5-17:27:0:5,41,89
12-5-17:27:0:6,43,33
12-5-17:27:0:7,42,41
12-5-17:27:0:8,42,15
12-5-17:27:0:9,42,36
12-5-17:27:1:10,42,59
12-5-17:27:1:1,42,22
12-5-17:27:1:2,41,120
12-5-17:27:1:3,42,39
12-5-17:27:1:4,42,33
12-5-17:27:1:5,42,26
12-5-17:27:1:6,42,42
12-5-17:27:1:7,42,13
12-5-17:27:1:8,42,13
12-5-17:27:1:9,42,63
12-5-17:27:2:10,42,63
12-5-17:27:2:1,42,50
12-5-17:27:2:2,42,50
12-5-17:27:2:3,42,22
12-5-17:27:2:4,42,44
12-5-17:27:2:5,42,52
12-5-17:27:2:6,42,56
12-5-17:27:2:7,42,19
12-5-17:27:2:8,43,45
12-5-17:27:2:9,41,15
12-5-17:27:3:10,43,114
12-5-17:27:3:1,43,35
12-5-17:27:3:2,42,67
12-5-17:27:3:3,42,33
12-5-17:27:3:4,42,13
12-5-17:27:3:5,42,14
12-5-17:27:3:6,41,13
12-5-17:27:3:7,41,28
12-5-17:27:3:8,42,23
12-5-17:27:3:9,42,21
12-5-17:27:4:10,41,58
12-5-17:27:4:1,43,19
12-5-17:27:4:2,42,55
12-5-17:27:4:3,42,93
12-5-17:27:4:4,42,68
12-5-17:27:4:5,42,26
12-5-17:27:4:6,42,15
12-5-17:27:4:7,42,14
